,marital_status,application_mode,application_order,course,daytime_evening_attendance,previous_qualification,previous_qualification_grade,nationality,admission_grade,displaced,educational_special_needs,debtor,tuition_fees_up_to_date,gender,scholarship_holder,age_at_enrollment,international,curricular_units_1st_sem_credited,curricular_units_1st_sem_enrolled,curricular_units_1st_sem_evaluations,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,curricular_units_1st_sem_without_evaluations,curricular_units_2nd_sem_credited,curricular_units_2nd_sem_enrolled,curricular_units_2nd_sem_evaluations,curricular_units_2nd_sem_approved,curricular_units_2nd_sem_grade,curricular_units_2nd_sem_without_evaluations,unemployment_rate,inflation_rate,GDP,status
2837,married,Over 23 years old,2,Management,daytime,secondary education,140.0,Portuguese,108.0,No,No,No,yes,Female,No,50,No,0,5,12,3,13.333333333333334,1,0,5,8,5,12.2,0,9.4,-0.8,-3.12,Enrolled
2838,single,Over 23 years old,1,Management (evening attendance,evening,secondary education,140.0,Portuguese,140.0,No,No,No,No,Female,No,37,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout
2839,single,General Contingent,2,Veterinary Nursing,daytime,secondary education,148.0,Portuguese,134.7,Yes,No,No,yes,Female,No,18,No,0,6,6,6,17.0,0,0,6,6,6,15.5,0,8.9,1.4,3.51,Graduate
2840,single,Over 23 years old,1,Veterinary Nursing,daytime,secondary education,130.0,Portuguese,110.0,No,No,No,yes,Female,Yes,25,No,0,6,13,3,11.666666666666666,0,0,6,14,2,11.333333333333334,0,11.1,0.6,2.02,Enrolled
2841,married,Over 23 years old,1,Agronomy,daytime,secondary education,140.0,Portuguese,104.8,No,No,No,yes,Female,No,46,No,14,19,24,19,12.210526315789474,0,11,13,13,13,11.384615384615383,0,15.5,2.8,-4.06,Graduate
2842,married,Over 23 years old,1,Communication Design,daytime,secondary education,160.0,Portuguese,126.5,No,No,No,yes,Female,Yes,30,No,1,6,8,6,13.0,1,0,6,9,5,12.857142857142858,0,13.9,-0.3,0.79,Graduate
2843,divorced,General Contingent,1,Management (evening attendance,evening,secondary education,130.0,Portuguese,118.1,No,No,Yes,No,Female,No,37,No,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout
2844,married,Over 23 years old,1,Management (evening attendance,evening,secondary education,120.0,Portuguese,119.9,No,No,No,yes,Female,No,50,No,0,5,9,2,10.5,0,0,5,7,3,11.0,0,12.7,3.7,-1.7,Enrolled
2845,single,Technological specialization diploma holders,1,Agronomy,daytime,technological specialization course,160.0,Portuguese,160.0,Yes,No,No,yes,Female,No,20,No,0,6,7,6,13.571428571428571,0,0,6,9,6,12.714285714285714,0,12.4,0.5,1.79,Graduate
2846,married,Over 23 years old,2,Oral Hygiene,daytime,other - 11th year of schooling,133.1,Portuguese,100.5,No,No,No,yes,Female,No,39,No,0,3,7,1,14.0,0,0,2,4,0,0.0,0,11.1,0.6,2.02,Dropout
2847,married,Over 23 years old,1,Journalism and Communication,daytime,basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,110.0,No,No,No,No,Female,No,53,No,0,5,5,0,0.0,0,0,4,5,0,0.0,0,15.5,2.8,-4.06,Dropout
2848,married,Transfer,1,Management,daytime,secondary education,100.0,Portuguese,100.0,Yes,No,No,yes,Female,No,54,No,13,15,20,13,12.461538461538462,1,10,13,13,10,11.1,1,15.5,2.8,-4.06,Dropout
2849,single,Technological specialization diploma holders,1,Veterinary Nursing,daytime,technological specialization course,140.0,Portuguese,140.0,Yes,No,No,yes,Female,No,19,No,0,6,8,4,14.4,0,0,6,6,5,13.0,0,13.9,-0.3,0.79,Graduate
2850,single,3rd general contingent,2,Journalism and Communication,daytime,secondary education,109.0,Portuguese,109.0,Yes,No,No,No,Female,No,20,No,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout
2851,single,General Contingent,3,Journalism and Communication,daytime,secondary education,130.0,Portuguese,120.9,Yes,No,Yes,yes,Female,No,18,No,0,6,6,6,14.333333333333334,0,0,6,6,6,14.166666666666666,0,8.9,1.4,3.51,Graduate
2852,single,Short Cycle Diploma Holders,1,Agronomy,daytime,professional higher technical course,130.0,Portuguese,125.8,No,No,Yes,yes,Female,No,21,No,7,13,21,11,11.909090909090908,0,5,11,14,11,10.727272727272728,0,8.9,1.4,3.51,Graduate
2853,single,3rd general contingent,3,Communication Design,daytime,secondary education,164.0,Portuguese,161.2,Yes,No,No,yes,Female,No,18,No,1,6,8,6,13.714285714285714,1,0,6,8,6,14.375,0,13.9,-0.3,0.79,Graduate
2854,single,General Contingent,1,Nursing,daytime,secondary education,125.0,Portuguese,122.0,Yes,No,Yes,yes,Female,No,19,No,0,7,0,0,0.0,0,0,8,0,0,0.0,0,11.1,0.6,2.02,Dropout
2855,single,2nd general contingent,1,Nursing,daytime,secondary education,137.0,Portuguese,127.9,Yes,No,No,yes,Female,Yes,18,No,0,7,10,5,13.46,0,0,7,8,7,12.2375,0,11.1,0.6,2.02,Dropout
2856,single,General Contingent,1,Journalism and Communication,daytime,secondary education,133.0,Portuguese,135.8,Yes,No,No,yes,Female,No,19,No,0,6,6,6,15.0,0,0,6,6,6,13.333333333333334,0,11.1,0.6,2.02,Graduate
2857,single,General Contingent,1,Animation and Multimedia Design,daytime,secondary education,163.0,Portuguese,149.7,Yes,No,No,yes,Female,Yes,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Dropout
2858,single,General Contingent,2,Advertising and Marketing Management,daytime,secondary education,160.0,Portuguese,137.3,Yes,No,No,yes,Female,No,19,No,0,6,7,5,13.4,0,0,6,6,5,12.8,0,12.7,3.7,-1.7,Graduate
2859,divorced,Change of Course,1,Social Service (evening attendance),evening,other - 11th year of schooling,133.1,Portuguese,106.0,Yes,No,No,yes,Female,No,48,No,0,6,9,5,13.0,0,0,6,10,4,12.5,0,7.6,2.6,0.32,Enrolled
2860,divorced,Change of Course,1,Social Service,daytime,secondary education,120.0,Portuguese,110.0,No,No,Yes,yes,Female,No,34,No,0,6,13,4,11.25,0,0,6,8,4,13.75,0,13.9,-0.3,0.79,Graduate
2861,single,General Contingent,1,Veterinary Nursing,daytime,secondary education,140.0,Portuguese,146.4,No,No,No,yes,Female,No,18,No,0,5,5,5,12.6,0,0,5,7,5,11.6,0,7.6,2.6,0.32,Graduate
2862,married,Over 23 years old,1,Social Service (evening attendance),evening,secondary education,140.0,Portuguese,121.0,No,No,No,yes,Female,No,50,No,0,6,8,6,12.666666666666666,0,0,6,6,6,11.833333333333334,0,10.8,1.4,1.74,Graduate
2863,single,Change of Course,1,Basic Education,daytime,secondary education,140.0,Portuguese,125.2,No,No,Yes,yes,Female,No,41,No,20,21,23,21,12.333333333333334,0,19,19,19,19,12.105263157894736,0,12.4,0.5,1.79,Graduate
2864,single,2nd general contingent,2,Journalism and Communication,daytime,secondary education,115.0,Portuguese,119.6,Yes,No,No,yes,Female,Yes,22,No,0,6,11,5,12.0,0,0,6,11,5,11.0,0,7.6,2.6,0.32,Dropout
2865,divorced,Over 23 years old,1,Management,daytime,secondary education,140.0,Portuguese,142.8,No,No,No,yes,Female,No,43,No,0,5,5,5,16.4,0,0,5,5,5,16.6,0,7.6,2.6,0.32,Graduate
2866,married,Over 23 years old,1,Social Service (evening attendance),evening,basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,123.5,No,No,No,yes,Female,No,50,No,0,1,1,0,0.0,1,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout
2867,single,Over 23 years old,1,Agronomy,daytime,basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,100.0,No,No,No,yes,Female,No,60,No,0,6,10,6,12.75,0,0,6,6,4,14.75,0,13.9,-0.3,0.79,Graduate
2868,married,Over 23 years old,1,Management,daytime,secondary education,110.0,Portuguese,140.0,No,No,No,yes,Female,No,41,No,0,5,14,4,14.5,1,0,5,12,5,13.0,0,9.4,-0.8,-3.12,Enrolled
2869,married,Over 23 years old,1,Management (evening attendance,evening,basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,150.3,No,No,No,yes,Female,No,47,No,0,5,5,5,14.8,0,0,5,5,5,14.4,0,7.6,2.6,0.32,Graduate
2870,single,General Contingent,1,Animation and Multimedia Design,daytime,higher education - degree,116.0,Portuguese,128.2,No,No,No,yes,Female,No,22,No,12,17,22,17,10.36842105263158,0,14,17,18,17,11.5,0,11.1,0.6,2.02,Graduate
2871,married,Over 23 years old,1,Nursing,daytime,secondary education,110.0,Portuguese,114.3,No,No,No,yes,Female,No,41,No,0,7,0,0,0.0,0,0,8,0,0,0.0,0,10.8,1.4,1.74,Dropout
2872,married,Change of Course,1,Management (evening attendance,evening,secondary education,140.0,Portuguese,117.3,No,No,No,yes,Female,No,28,No,6,10,15,6,10.666666666666666,0,5,10,17,9,11.333333333333334,1,7.6,2.6,0.32,Enrolled
2873,facto union,Transfer,1,Tourism,daytime,higher education-bachelors degree,120.0,Portuguese,120.0,No,No,No,yes,Female,No,32,No,9,15,21,13,12.692307692307692,0,12,15,22,13,12.384615384615383,0,10.8,1.4,1.74,Graduate
2874,married,Over 23 years old,1,Management (evening attendance,evening,other - 11th year of schooling,133.1,Portuguese,110.7,Yes,No,No,yes,Female,No,50,No,0,5,0,0,0.0,0,0,5,0,0,0.0,0,7.6,2.6,0.32,Dropout
2875,single,Change of institution/course,1,Management,daytime,secondary education,160.0,Portuguese,118.0,No,No,No,yes,Female,No,53,No,14,15,15,15,11.8,0,12,13,13,12,11.666666666666666,1,8.9,1.4,3.51,Enrolled
2876,single,Over 23 years old,1,Oral Hygiene,daytime,secondary education,133.1,Spanish,169.2,No,No,Yes,No,Female,No,54,Yes,0,7,7,0,0.0,0,0,5,10,0,0.0,0,12.4,0.5,1.79,Dropout
2877,single,Over 23 years old,1,Social Service (evening attendance),evening,secondary education,120.0,Portuguese,106.8,No,No,No,yes,Female,No,49,No,0,6,9,5,12.333333333333334,0,0,6,12,4,11.5,0,13.9,-0.3,0.79,Enrolled
2878,married,Transfer,1,Basic Education,daytime,secondary education,133.1,Portuguese,100.0,No,No,No,yes,Female,No,34,No,6,12,18,11,13.0,0,4,13,22,8,11.875,0,12.7,3.7,-1.7,Dropout
2879,divorced,Over 23 years old,1,Social Service (evening attendance),evening,secondary education,133.1,Portuguese,144.5,No,No,No,yes,Female,No,45,No,0,6,13,4,12.5,0,0,6,8,3,11.666666666666666,0,16.2,0.3,-0.92,Dropout
2880,divorced,Over 23 years old,1,Social Service (evening attendance),evening,basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,134.5,No,No,No,yes,Female,Yes,47,No,0,6,8,5,12.2,0,0,6,10,4,11.25,0,12.4,0.5,1.79,Graduate
2881,single,Change of Course,1,Social Service,daytime,secondary education,122.0,Portuguese,114.3,Yes,No,No,yes,Female,No,22,No,5,10,15,8,11.0,0,2,7,16,5,11.2,0,9.4,-0.8,-3.12,Enrolled
2882,married,Over 23 years old,1,Management (evening attendance,evening,secondary education,133.1,Portuguese,113.4,No,No,No,yes,Female,No,33,No,0,5,14,1,10.0,0,0,5,13,2,12.0,0,12.4,0.5,1.79,Dropout
2883,married,Over 23 years old,1,Social Service (evening attendance),evening,secondary education,140.0,Portuguese,128.0,No,No,No,yes,Female,Yes,43,No,0,6,7,6,12.333333333333334,0,0,6,8,6,11.5,0,8.9,1.4,3.51,Graduate
2884,single,Holders of other higher courses,1,Agronomy,daytime,higher education - degree,120.0,Portuguese,120.0,No,No,No,yes,Female,No,54,No,9,13,13,13,14.307692307692308,0,5,12,15,12,15.23076923076923,0,15.5,2.8,-4.06,Graduate
2885,single,Over 23 years old,1,Social Service (evening attendance),evening,higher education-bachelors degree,130.0,Portuguese,147.5,No,No,No,yes,Female,No,39,No,7,11,13,11,14.454545454545457,0,6,8,8,8,13.5,0,12.7,3.7,-1.7,Graduate
2886,married,Over 23 years old,1,Management (evening attendance,evening,secondary education,120.0,Portuguese,120.7,No,No,No,yes,Female,No,39,No,0,5,6,5,11.0,0,0,5,5,5,13.2,0,7.6,2.6,0.32,Graduate
2887,single,General Contingent,1,Basic Education,daytime,secondary education,153.0,Portuguese,153.7,No,No,No,yes,Female,Yes,18,No,0,6,8,6,13.142857142857142,0,0,6,6,6,12.833333333333334,0,15.5,2.8,-4.06,Graduate
2888,single,2nd general contingent,1,Social Service,daytime,secondary education,131.0,Portuguese,121.9,No,No,No,yes,Female,Yes,19,No,0,6,8,6,13.75,0,0,6,7,6,11.857142857142858,0,16.2,0.3,-0.92,Graduate
2889,single,2nd general contingent,4,Advertising and Marketing Management,daytime,secondary education,126.0,Portuguese,119.4,Yes,No,No,yes,Female,Yes,18,No,0,6,6,6,14.0,0,0,6,9,5,13.8,0,8.9,1.4,3.51,Graduate
2890,married,Over 23 years old,1,Social Service (evening attendance),evening,other - 11th year of schooling,110.0,Portuguese,157.8,No,No,No,yes,Female,No,44,No,5,8,13,8,13.75,0,2,6,9,6,12.5,0,7.6,2.6,0.32,Graduate
2891,single,Over 23 years old,1,Management (evening attendance,evening,secondary education,150.0,Portuguese,154.0,No,No,No,yes,Female,No,27,No,0,5,5,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout
2892,single,General Contingent,2,Advertising and Marketing Management,daytime,secondary education,131.0,Portuguese,135.9,Yes,No,No,yes,Female,Yes,18,No,0,6,6,6,13.166666666666666,0,0,6,8,6,12.428571428571429,0,8.9,1.4,3.51,Graduate
2893,married,Change of Course,1,Social Service (evening attendance),evening,secondary education,130.0,Portuguese,130.0,No,No,No,yes,Female,No,45,No,10,12,12,9,12.444444444444445,3,4,7,8,6,12.0,0,9.4,-0.8,-3.12,Dropout
2894,single,2nd general contingent,4,Basic Education,daytime,secondary education,122.0,Portuguese,118.9,Yes,No,No,yes,Female,No,20,No,0,6,7,6,12.666666666666666,0,0,6,7,5,13.0,0,7.6,2.6,0.32,Graduate
2895,married,General Contingent,1,Social Service (evening attendance),evening,secondary education,151.0,Portuguese,152.4,No,No,No,yes,Female,No,40,No,0,6,7,6,11.333333333333334,0,0,6,7,6,10.5,0,10.8,1.4,1.74,Graduate
2896,single,Over 23 years old,1,Management (evening attendance,evening,secondary education,120.0,Portuguese,147.8,No,No,No,yes,Female,No,40,No,0,5,9,4,11.25,0,0,5,6,5,12.0,0,13.9,-0.3,0.79,Enrolled
2897,single,Change of Course,1,Nursing,daytime,secondary education,136.0,Portuguese,100.0,No,No,No,yes,Female,No,18,No,0,7,8,7,13.6125,0,0,8,8,8,14.575,0,13.9,-0.3,0.79,Graduate
2898,single,3rd general contingent,6,Nursing,daytime,secondary education,140.0,Portuguese,129.0,Yes,No,No,yes,Female,No,21,No,0,8,8,7,12.414285714285716,0,0,8,8,7,12.414285714285716,0,12.7,3.7,-1.7,Graduate
2899,single,2nd general contingent,2,Animation and Multimedia Design,daytime,secondary education,131.0,Portuguese,148.9,Yes,No,No,yes,Female,No,20,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Graduate
2900,married,Change of Course,1,Management (evening attendance,evening,higher education-bachelors degree,120.0,Portuguese,120.0,No,No,No,yes,Female,No,36,No,8,12,21,11,11.5,0,7,12,22,12,11.4375,0,9.4,-0.8,-3.12,Enrolled
2901,married,Holders of other higher courses,1,Social Service (evening attendance),evening,higher education - degree,170.0,Portuguese,170.0,No,No,No,yes,Female,No,27,No,0,5,5,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
2902,married,Over 23 years old,1,Oral Hygiene,daytime,secondary education,100.0,Spanish,130.0,No,No,No,yes,Female,No,32,Yes,0,7,10,7,11.0,0,0,8,8,8,13.125,0,12.7,3.7,-1.7,Graduate
2903,single,2nd general contingent,1,Social Service,daytime,secondary education,116.0,Portuguese,119.2,Yes,No,No,yes,Female,Yes,18,No,0,6,6,6,14.0,0,0,6,6,6,13.5,0,8.9,1.4,3.51,Graduate
2904,single,Over 23 years old,1,Social Service (evening attendance),evening,secondary education,133.1,Portuguese,129.0,No,No,No,yes,Female,No,37,No,0,6,13,4,12.0,0,0,6,10,3,12.0,0,16.2,0.3,-0.92,Dropout
2905,single,2nd general contingent,1,Journalism and Communication,daytime,secondary education,136.0,Portuguese,132.5,Yes,No,No,yes,Female,No,19,No,0,6,7,6,12.5,0,0,6,7,6,12.5,0,10.8,1.4,1.74,Graduate
2906,divorced,Over 23 years old,2,Social Service (evening attendance),evening,secondary education,160.0,Portuguese,115.0,No,No,No,yes,Female,Yes,41,No,0,6,8,6,11.333333333333334,0,0,6,9,6,11.333333333333334,0,10.8,1.4,1.74,Graduate
2907,married,General Contingent,4,Nursing,daytime,secondary education,140.0,Portuguese,128.0,No,No,No,yes,Female,Yes,18,No,0,7,7,6,14.066666666666668,0,0,7,7,6,14.066666666666668,0,7.6,2.6,0.32,Graduate
2908,single,Change of Course,1,Veterinary Nursing,daytime,secondary education,130.0,Portuguese,125.1,No,No,No,yes,Female,No,21,No,2,9,14,8,13.555555555555555,0,2,7,10,7,13.571428571428571,0,7.6,2.6,0.32,Graduate
2909,single,Technological specialization diploma holders,1,Agronomy,daytime,secondary education,140.0,Portuguese,140.0,Yes,No,Yes,No,Female,No,23,No,0,6,13,5,11.6,0,0,6,11,4,12.25,0,12.4,0.5,1.79,Dropout
2910,single,2nd general contingent,2,Journalism and Communication,daytime,secondary education,123.0,Portuguese,120.9,Yes,No,No,yes,Female,No,18,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout
2911,single,General Contingent,6,Nursing,daytime,secondary education,143.0,Portuguese,135.3,Yes,No,No,yes,Female,No,18,No,0,8,8,8,13.27625,0,0,8,8,8,13.27625,0,9.4,-0.8,-3.12,Graduate
2912,single,Change of Course,4,Veterinary Nursing,daytime,secondary education,133.1,Portuguese,125.2,No,No,No,yes,Female,No,21,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,Dropout
2913,single,General Contingent,2,Social Service,daytime,secondary education,136.0,Portuguese,135.7,Yes,No,No,yes,Female,No,19,No,0,6,8,6,14.375,0,0,6,8,6,14.75,0,7.6,2.6,0.32,Graduate
2914,legally separated,Over 23 years old,2,Management,daytime,secondary education,133.1,Portuguese,110.0,No,No,No,yes,Female,No,47,No,0,5,0,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
2915,legally separated,Over 23 years old,1,Social Service (evening attendance),evening,secondary education,133.1,Portuguese,119.0,No,No,No,yes,Female,Yes,48,No,0,6,7,6,10.666666666666666,0,0,6,9,5,11.8,0,10.8,1.4,1.74,Enrolled
2916,married,Holders of other higher courses,1,Social Service (evening attendance),evening,higher education - degree,110.0,Portuguese,110.0,No,No,No,yes,Female,No,39,No,9,13,19,12,13.416666666666666,0,4,10,10,10,14.5,0,16.2,0.3,-0.92,Graduate
2917,single,General Contingent,1,Nursing,daytime,secondary education,118.0,Portuguese,115.2,Yes,No,No,yes,Female,No,19,No,0,7,9,6,12.97166666666667,0,0,8,9,7,12.321428571428571,0,11.1,0.6,2.02,Graduate
2918,single,Change of Course,1,Management (evening attendance,evening,higher education-bachelors degree,110.0,Portuguese,112.9,No,No,No,yes,Female,No,38,No,14,15,16,14,10.928571428571429,0,12,14,16,12,11.833333333333334,0,9.4,-0.8,-3.12,Dropout
2919,facto union,Over 23 years old,1,Agronomy,daytime,basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,119.4,No,No,Yes,No,Female,No,27,No,0,6,6,0,0.0,0,0,6,7,0,0.0,0,8.9,1.4,3.51,Dropout
2920,single,General Contingent,1,Animation and Multimedia Design,daytime,secondary education,162.0,Portuguese,152.9,Yes,No,No,yes,Female,Yes,18,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.4,0.5,1.79,Graduate
2921,single,Over 23 years old,1,Social Service (evening attendance),evening,secondary education,155.0,Portuguese,117.5,No,No,No,yes,Female,No,34,No,0,6,6,4,13.25,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Enrolled
2922,married,Over 23 years old,1,Social Service,daytime,basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,98.5,No,No,No,yes,Female,No,48,No,0,6,14,6,11.333333333333334,0,0,6,11,5,12.4,0,15.5,2.8,-4.06,Dropout
2923,single,Over 23 years old,1,Advertising and Marketing Management,daytime,secondary education,150.0,Portuguese,108.0,No,No,No,yes,Female,No,25,No,0,5,6,1,11.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
2924,married,Over 23 years old,1,Nursing,daytime,secondary education,133.1,Portuguese,120.0,No,No,No,yes,Female,Yes,32,No,0,8,9,7,12.757142857142856,0,0,8,9,7,12.757142857142856,0,12.7,3.7,-1.7,Graduate
2925,single,General Contingent,1,Journalism and Communication,daytime,secondary education,154.0,Portuguese,150.2,No,No,No,yes,Female,Yes,18,No,0,6,6,6,14.5,0,0,6,6,6,14.666666666666666,0,16.2,0.3,-0.92,Graduate
2926,single,Technological specialization diploma holders,1,Social Service (evening attendance),evening,technological specialization course,140.0,Portuguese,139.2,No,No,Yes,yes,Female,No,20,No,3,6,6,6,13.833333333333334,0,2,6,7,6,14.571428571428571,0,12.4,0.5,1.79,Graduate
2927,single,General Contingent,1,Management,daytime,secondary education,158.0,Portuguese,130.0,Yes,No,No,yes,Female,No,20,No,0,5,8,4,11.25,0,0,5,7,5,10.4,0,7.6,2.6,0.32,Graduate
2928,single,General Contingent,1,Animation and Multimedia Design,daytime,secondary education,122.0,Portuguese,115.7,Yes,No,No,yes,Female,No,20,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
2929,single,General Contingent,3,Nursing,daytime,secondary education,136.0,Portuguese,127.0,Yes,No,No,yes,Female,No,19,No,0,8,10,1,13.67,7,0,8,10,1,13.67,7,9.4,-0.8,-3.12,Enrolled
2930,single,Over 23 years old,1,Management (evening attendance,evening,12th year of schooling - not completed,133.1,Portuguese,118.1,Yes,No,No,yes,Female,No,39,No,0,5,9,0,0.0,0,0,5,5,2,12.5,0,7.6,2.6,0.32,Dropout
2931,single,General Contingent,1,Equinculture,daytime,secondary education,132.0,Portuguese,119.1,Yes,No,Yes,yes,Female,No,29,No,0,5,10,1,13.0,4,0,5,14,0,0.0,8,10.8,1.4,1.74,Dropout
2932,single,Over 23 years old,1,Management (evening attendance,evening,secondary education,130.0,Portuguese,111.9,No,No,Yes,yes,Female,No,36,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout
2933,single,General Contingent,6,Nursing,daytime,secondary education,144.0,Portuguese,130.5,Yes,No,No,yes,Female,No,18,No,0,8,12,7,11.971428571428572,0,0,8,12,7,11.971428571428572,0,12.7,3.7,-1.7,Graduate
2934,married,Over 23 years old,1,Social Service (evening attendance),evening,other - 11th year of schooling,133.1,Portuguese,135.0,No,No,No,yes,Female,No,51,No,0,6,12,0,0.0,0,1,6,11,0,0.0,1,7.6,2.6,0.32,Dropout
2935,single,Change of Course,1,Journalism and Communication,daytime,secondary education,133.1,Cape Verdean,130.0,No,No,Yes,yes,Female,No,23,Yes,0,6,11,1,16.0,0,0,6,8,4,12.25,0,7.6,2.6,0.32,Dropout
2936,single,Technological specialization diploma holders,1,Veterinary Nursing,daytime,secondary education,150.0,Portuguese,150.0,Yes,No,No,yes,Female,No,21,No,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout
2937,single,Change of Course,5,Basic Education,daytime,secondary education,150.0,Portuguese,150.2,Yes,No,No,No,Female,No,28,No,0,6,9,4,12.75,1,0,5,5,0,0.0,5,9.4,-0.8,-3.12,Dropout
2938,married,Over 23 years old,1,Management (evening attendance,evening,secondary education,110.0,Portuguese,127.1,No,No,No,yes,Female,No,34,No,0,5,9,4,11.0,0,0,5,10,4,10.75,1,7.6,2.6,0.32,Enrolled
